Loyalty#,cluster_behavior_kmeans,cluster_value_kmeans,kmeans_behavior_level,kmeans_value_level,kmeans_final_segment
201292,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
201339,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
201343,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
201355,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
201365,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
201436,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
201475,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
201550,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
201561,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
201564,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
201574,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
201683,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
201709,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
201816,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
201891,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
201898,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
202035,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
202052,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202055,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202108,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
202156,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202182,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202218,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
202227,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
202248,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202271,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
202293,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202299,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202329,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
202358,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202585,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202696,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202716,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202761,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
202784,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202807,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202831,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202859,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
202864,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203033,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203084,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203133,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203143,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
203184,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203245,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
203258,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
203293,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203306,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
203409,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203517,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
203550,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203577,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203607,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
203625,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203696,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203698,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203745,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203772,0,1,High,High,"Champions (High value, High engagement)"
203773,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
203809,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
203815,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
203864,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203947,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
203950,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
203973,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
204000,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
204042,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
204111,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
204220,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
204237,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
204311,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
204343,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
204375,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
204424,0,1,High,High,"Champions (High value, High engagement)"
204484,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
204507,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
204535,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
204686,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
204693,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
204763,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
204840,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
204848,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
204926,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
204935,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
204994,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205087,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205111,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205156,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205170,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205195,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
205197,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205256,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205367,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205371,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205413,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205430,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205445,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205465,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
205505,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205658,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205671,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205697,0,1,High,High,"Champions (High value, High engagement)"
205698,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205785,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
205826,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
206050,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
206108,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206119,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206207,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206284,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206328,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206332,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
206366,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206466,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206576,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
206591,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206680,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206772,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206773,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206871,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206890,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206914,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206925,0,1,High,High,"Champions (High value, High engagement)"
206947,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
206992,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
207001,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
207047,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
207110,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
207195,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
207220,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
207372,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
207453,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
207484,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
207492,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
207500,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
207543,0,1,High,High,"Champions (High value, High engagement)"
207576,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
207821,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
207860,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
207865,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208234,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208241,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
208256,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208323,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208329,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208368,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208375,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
208485,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208517,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208553,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208584,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208585,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
208586,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
208630,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
208634,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208649,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208668,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208787,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208940,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208961,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
208967,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209021,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209022,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209058,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209102,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209107,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
209134,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
209172,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209249,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209357,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209405,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209675,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209729,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209787,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209831,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209846,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
209850,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
209886,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
209994,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
210100,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
210148,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
210205,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
210226,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
210236,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
210247,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
210291,2,1,Medium,High,"Loyal Customers (High value, Medium engagement)"
210298,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
210339,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
210385,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
210416,0,0,High,Medium,"Potential Loyalists (Medium value, High engagement)"
210442,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
210485,2,0,Medium,Medium,"Core Customers (Medium value, Medium engagement)"
